year,type,country,activity,sex,fatal,species,especies
2003,Unprovoked,egypt,Snorkeling,M,N,oceanic whitetip shark,whitetip shark
2003,Unprovoked,south africa,Surf skiing,Unknown,N,white shark,white shark
2003,Unprovoked,australia,Standing,M,N,unknown,
2003,Provoked,panama,Spearfishing,M,N,"nurse shark, cm to cm [ to ] ",nurse shark
2003,Unprovoked,usa,Surfing,M,N,m to m [ to ] shark,
2003,Unprovoked,australia,Surfing,M,N,"m [] shark, either a bronze whaler or a grey nurse shark",nurse shark
2003,Unprovoked,usa,Surfing,F,N,"tiger shark,  ",tiger shark
2003,Unprovoked,usa,Surfing,M,N,unknown,
2003,Invalid,usa,Snorkeling,M,Unknown,shark involvement not confirmed,
2003,Unprovoked,usa,Surfing,M,N,m [] shark,
2003,Invalid,usa,Swimming to shore from boat or kayak,M,Y,shark involvement prior to death was not confirmed,
2003,Unprovoked,usa,Surfing,F,N,unknown,
2003,Unprovoked,usa,Surfing,M,N,unknown,
2003,Provoked,usa,Surfing,M,N,unknown,
2003,Unprovoked,usa,Sitting on surfboard,M,N,unknown,
2003,Unprovoked,usa,Wading near a fishing net,F,N,"m [] ""grey-colored shark""",
2003,Unprovoked,fiji,Wading to shore from his boat,M,Y,unknown,
2003,Unprovoked,usa,Surfing,M,N,unknown,
2003,Unprovoked,usa,Surfing,M,N,unknown,
2003,Unprovoked,usa,Surfing,M,N,unknown,
2003,Unprovoked,usa,Surfing,M,N,unknown,
2003,Unprovoked,usa,Surfing,M,N, shark,
2003,Boat,south africa,Fishing ,Unknown,N,m cow shark,
2003,Invalid,usa,Swimming,F,Unknown,shark involvement doubtful,
2003,Unprovoked,usa,Body boarding,M,N, shark,
2003,Unprovoked,usa,"Standing, stepped on shark",M,N, shark,
2003,Unprovoked,south africa,Body boarding,M,Y,white shark,white shark
2003,Unprovoked,usa,Wade-fishing,M,N,unknown,
2003,Provoked,usa,Fishing,M,N,m [] bull shark,bull shark
2003,Unprovoked,usa,"Swimming, wearing black wetsuit & swim fins",F,Y,m to m [ to ] white shark,white shark
2003,Invalid,usa,Swimming,M,Unknown,shark involvement not confirmed,
2003,Unprovoked,south africa,Sitting on surfboard,M,N,m [] white shark,white shark
2003,Unprovoked,australia,Surf skiing,M,N,unknown,
2003,Unprovoked,usa,Surfing,M,N,unknown,
2003,Unprovoked,usa,Wading,F,N,unknown,
2003,Unprovoked,bahamas,Spearfishing,M,N,unidentified species,
2003,Provoked,usa,"Walking, carrying surfboard & stepped on shark",M,N, shark,
2003,Unprovoked,usa,Surfing,M,N,m to m [ to ] shark,
2003,Unprovoked,bahamas,Spearfishing,M,N,m  [] bull shark,bull shark
2003,Unprovoked,usa,Spearfishing,M,N, great hammerhead shark,hammerhead shark
2003,Unprovoked,french polynesia,Spearfishing,M,N,unknown,
2003,Unprovoked,new zealand,Snorkeling,M,N,grey reef shark,reef shark
2003,Unprovoked,usa,Surfing,M,N,unidentified species,
2003,Unprovoked,usa,Surfing,M,N,cm []  shark,
2003,Unprovoked,brazil,Unknown,M,Y,unknown,
2003,Unprovoked,usa,Standing,F,N,small brown shark,
2003,Unprovoked,usa,Swimming with pod of dolphins,M,N,m to m [ to ] shark,
2003,Unprovoked,usa,Swimming,M,N,unidentified species,
2003,Unprovoked,usa,Surfing ,M,N,"""sand shark""",
2003,Unprovoked,usa,Surfing,Unknown,N,unknown,
2003,Invalid,usa,Swimming,F,Unknown,shark involvement not confirmed,
2003,Unprovoked,usa,Surfing,M,N,unknown,
2003,Unprovoked,usa,Wading,M,N, to  shark,
2003,Unprovoked,usa,Swimming,M,N,m [] reef shark - or a m to m [ to ] grey-colored shark,reef shark
2003,Provoked,usa,Surfing,M,N, to  shark,
2003,Unprovoked,usa,Walking,F,N,unknown,
2003,Unprovoked,philippines,Unknown,Unknown,N,white shark,white shark
2003,Provoked,brazil,Killing  sharks,M,N,unknown,
2003,Unprovoked,brazil,Swimming ,M,N,unknown,
2003,Unprovoked,brazil,Surfing,M,N,bull shark,bull shark
2003,Unprovoked,brazil,Swimming,M,N,unknown,
2003,Unprovoked,usa,Surfing,M,N,unidentified species,
2003,Unprovoked,usa,Surfing,M,N,unidentified species,
2003,Unprovoked,usa,Surfing,M,N,unidentified species,
2003,Unprovoked,usa,Surfing,M,N,m to m [ to ] shark,
2003,Unprovoked,usa,Surfing,M,N,unidentified species,
2003,Unprovoked,usa,Jumping,M,N,a small shark,
2003,Unprovoked,usa,Surfing,M,N,unidentified species,
2003,Unprovoked,usa,Swimming (using a float),M,N,cm to cm [ to ] bite diameter just below left knee,
2003,Unprovoked,venezuela,Surfing,M,N,"mako shark, m []",mako shark
2003,Unprovoked,usa,Surfing,M,N,unknown,
2003,Unprovoked,usa,Surfing,M,N, to  shark,
2003,Provoked,usa,Petting captive sharks,F,N,cm [] captive shark,
2003,Unprovoked,new zealand,Scuba diving,M,N,m [] white shark,white shark
2003,Unprovoked,australia,Wading,M,N,"""a small shark""",
2003,Unprovoked,usa,Swimming,M,N,species unidentified,
2003,Unprovoked,australia,Swimming,M,N,thought to involve a m [] grey nurse shark,nurse shark
2003,Unprovoked,australia,Swimming,M,Y,thought to involve a >m [] bull shark,bull shark
2003,Invalid,south africa,Unknown,M,Unknown,shark involvement prior to death was not confirmed,
2003,Unprovoked,costa rica,Surfing,M,N,"bull shark, ",bull shark
2003,Unprovoked,australia,Surfing,F,N,"bronze whaler shark, m [] ",
2002,Unprovoked,australia,Snorkeling,F,N,reported to involve a hammerhead shark,hammerhead shark
2002,Unprovoked,south africa,Snorkeling,M,N,"white shark, m white shark",white shark
2002,Unprovoked,australia,Scuba diving,M,N,"wobbegong shark, ",wobbegong shark
2002,Invalid,australia,Swimming,M,Unknown,"shark involvement not confirmed, injury may be due to a stingray",
2002,Unprovoked,australia,Swimming,M,Y,bull shark,bull shark
2002,Unprovoked,brazil,Surfing,M,Y,unknown,
2002,Unprovoked,micronesia,Scuba diving,M,N,blacktip shark,blacktip shark
2002,Unprovoked,usa,Body boarding,M,N,m to m [ to ] white shark,white shark
2002,Unprovoked,usa,Swimming,F,N,m to m [ to ] grey colored shark,
2002,Unprovoked,turks & caicos,Snorkeling,F,N,m to m [ to ]  caribbean reef shark ,reef shark
2002,Unprovoked,usa,Surfing,M,N, shark,
2002,Unprovoked,usa,Boogie boarding,M,N, to  shark,
2002,Unprovoked,french polynesia,"Fishing, standing in 2' of water",M,N,unknown,
2002,Unprovoked,usa,Swimming,F,N,a small shark,
2002,Unprovoked,brazil,Swimming,M,Y,possibly a bull shark or tiger shark,bull shark
2002,Unprovoked,usa,Surfing,M,N,unknown,
2002,Unprovoked,usa,Surfing,M,N,blacktip or spinner shark,
2002,Unprovoked,usa,Surfing,M,N, to  shark,
2002,Unprovoked,usa,Surfing,M,N, to  shark,
2002,Unprovoked,usa,Surfing,M,N, to  shark,
2002,Unprovoked,usa,Surfing,M,N,unknown,
2002,Unprovoked,usa,Fishing from Surfboard,M,N,m [] blacktip shark,blacktip shark
2002,Provoked,usa,Fishing,M,N,m [] blacktip shark,blacktip shark
2002,Provoked,tonga,Swimming,M,N,"tiger shark, m []k",tiger shark
2002,Unprovoked,usa,Boogie boarding or Surfing,M,N,m [] shark,
2002,Unprovoked,usa,Surfing,M,N,m to m [ to ] shark,
2002,Unprovoked,brazil,Swimming,M,N,bull or tiger shark,tiger shark
2002,Unprovoked,usa,Body boarding,Unknown,N,unknown,
2002,Unprovoked,south africa,Surf skiing,M,N,white shark,white shark
2002,Unprovoked,usa,Boogie boarding,M,N, to  shark,
2002,Provoked,usa,"Wading, when he stepped on the shark",M,N, to  hammerhead or bonnethed shark,
2002,Unprovoked,usa,Surfing,M,N,"tiger shark, m to m [ to ] ",tiger shark
2002,Unprovoked,usa,Swimming,F,N,unknown,
2002,Unprovoked,usa,Surfing,M,N,m  to m [ to ] shark,
2002,Unprovoked,usa,Surfing,M,N,"nurse shark, m [] ",nurse shark
2002,Unprovoked,usa,Standing,M,N,unknown,
2002,Provoked,united kingdom,Diving,M,N,"sandtiger shark, m [] ",
2002,Unprovoked,usa,Standing,M,N,m to m [ to ] shark,
2002,Unprovoked,usa,Surfing,M,N,m [] blacktip or sandbar shark,
2002,Unprovoked,usa,Swimming,F,N,"bull shark, m to m [ to ] ",bull shark
2002,Provoked,usa,Surfing,M,N,unknown,
2002,Provoked,usa,Shark Fishing,M,Y,"mako shark, lb ",mako shark
2002,Unprovoked,brazil,Surfing,M,N,bull or tiger shark,tiger shark
2002,Unprovoked,usa,Standing,F,N,"m to m [ to ] shark, possibly a bull shark",bull shark
2002,Unprovoked,australia,Surfing,M,N,unknown,
2002,Unprovoked,usa,Swimming,F,N,unknown,
2002,Invalid,indonesia,Unknown,Unknown,Unknown,shark involvement prior to death was not confirmed,
2002,Unprovoked,papua new guinea,Unknown,Unknown,N,unknown,
2002,Unprovoked,papua new guinea,Attempting to retreive a dinghy,Unknown,Y,unknown,
2002,Unprovoked,usa,Sitting on surfboard,Unknown,N,"tiger shark, m to m [ to ]  ",tiger shark
2002,Unprovoked,usa,Surfing,M,N,m to m [ to ] shark; tooth fragment recovered from hand,
2002,Unprovoked,usa,Surfing,M,N,  ,
2002,Unprovoked,usa,Swimming,M,N,unknown,
2002,Unprovoked,south africa,Snorkeling (filming the sardine run),M,N,to m [ to ] copper shark,
2002,Unprovoked,usa,Surfing,M,N,m to m [ to ] white shark,white shark
2002,Unprovoked,usa,Floating on a raft,M,N,m  shark,
2002,Provoked,usa,"Fishing, removing the shark from his line",M,N, blacktip shark,blacktip shark
2002,Unprovoked,usa,Playing in the surf with his 2 dogs,M,N,unknown,
2002,Unprovoked,costa rica,Surfing,M,N,"bull shark, m to m [ to ] ",bull shark
2002,Unprovoked,papua new guinea,Collecting beche-de-mer,M,N,unknown,
2002,Unprovoked,usa,Fishing,M,N,m to m [ to ] shark,
2002,Unprovoked,brazil,Surfing,M,N,unknown,
2002,Provoked,australia,Fishing from prawn trawler,M,N,unknown,
2002,Unprovoked,australia,Scallop diving (using surface-supplied air & a POD) ,M,Y,"white shark,  []",white shark
2002,Invalid,australia,Fishing (Drowned 2-Apr-2002),M,Unknown,invalid,
2002,Unprovoked,usa,"Surfing, but standing in water alongside board",M,N,m [] shark,
2002,Unprovoked,usa,Surfing,M,N,unknown,
2002,Unprovoked,australia,Swimming,M,N,unknown,
2002,Unprovoked,bahamas,Standing,M,N,"bull shark, lb ",bull shark
2002,Unprovoked,usa,Wading,M,N,  shark,
2002,Unprovoked,usa,Swimming / Wading,M,N,m [] shark,
2002,Unprovoked,usa,Body-boarding,M,N,tiger shark,tiger shark
2002,Unprovoked,usa,Wading,F,N,  ,
2002,Unprovoked,brazil,Swimming,M,Y,unknown,
2002,Unprovoked,usa,Swimming /  boogie boarding,M,N, shark,
2002,Unprovoked,usa,Snorkeling,M,N,"nurse shark,  ",nurse shark
2002,Unprovoked,usa,Surfing,M,N,"spinner shark,  to  ",
2002,Invalid,new caledonia,Spearfishing,M,Unknown,shark involvement prior to death unconfired,
2002,Unprovoked,turks & caicos,Capsized fishing boat,M,Y,unknown,
2002,Unprovoked,australia,Surfing,M,N,"m [] ""whaler shark""",
2002,Unprovoked,fiji,Unknown,M,Y,unknown,
2002,Boat,australia,Kayaking,M,N,c. leucas tooth fragment recovered from kayak,
2002,Unprovoked,australia,Surfing,M,N,"tiger shark, m []",tiger shark
2002,Unprovoked,australia,Swimming,M,N,unknown,
2002,Unprovoked,south africa,Fishing,M,N,zambesi shark?,
2002,Unprovoked,brazil,Swimming,Unknown,Y,unknown,
2002,Unprovoked,south africa,Surf skiing,M,N,unidentified,
2002,Unprovoked,usa,Snorkeling,M,N,"tiger shark, m [] ",tiger shark
2001,Invalid,australia,Surfing,M,N,unknown,
2001,Unprovoked,australia,Surfing,M,N,bronze whaler shark,
2001,Unprovoked,usa,Surfing,Unknown,N,unknown,
2001,Invalid,australia,Surf-skiing,M,Unknown,unknown,
2001,Unprovoked,south africa,Kite-Boarding,M,N,"mako shark, m [] ",mako shark
2001,Unprovoked,australia,Snorkeling,F,N,bronze whaler shark?,
2001,Unprovoked,mexico,Body surfing,M,N,"tiger shark, m []",tiger shark
2001,Boat,australia,Unknown,M,N,m [] white shark,white shark
2001,Provoked,usa,"Surfing, fell off surfboard & stepped on the shark.",M,N, shark,
2001,Unprovoked,usa,Surfing,M,N,unknown,
2001,Invalid,usa,Wreck / Technical diving,M,Y,questionable incident - shark bite may have precipitated drowning,
2001,Unprovoked,usa,Boogie boarding,M,N, to  shark,
2001,Unprovoked,usa,Surfing,M,N,unknown,
2001,Provoked,united kingdom,Diving,M,N, sandtiger shark,
2001,Provoked,usa,Fishing,M,N,unknown,
2001,Unprovoked,usa,Walking in shallows,M,N,unknown,
2001,Invalid,usa,Swimming,F,N,shark involvement not confirmed,
2001,Unprovoked,usa,Swimming ,M,Y,a large white shark was filmed by divers on a local wreck days prior to the incident.,white shark
2001,Unprovoked,usa,Swimming,F,N,a large white shark was filmed by divers on a local wreck days prior to the incident.,white shark
2001,Unprovoked,usa,Wading,M,N,m [] shark,
2001,Unprovoked,usa,Swimming ,M,Y,bull shark,bull shark
2001,Unprovoked,bahamas,Spearfishing,M,N,m [] bull shark,bull shark
2001,Unprovoked,usa,Standing,F,N,unknown,
2001,Unprovoked,usa,Wading,M,N,unknown,
2001,Unprovoked,usa,Boogie Boarding,M,N,unknown,
2001,Unprovoked,usa,Boogie Boarding,M,N,unknown,
2001,Unprovoked,usa,Surfing,M,N,a small shark,
2001,Unprovoked,usa,Surfing,M,N,unknown,
2001,Unprovoked,usa,Surfing,M,N,unknown,
2001,Unprovoked,usa,Surfing,F,N,unknown,
2001,Unprovoked,usa,Surfing,F,N,unknown,
2001,Unprovoked,usa,Surfing,M,N,possibly  a blacktip or spinner shark,
2001,Unprovoked,usa,Surfing,M,N," shark, possibly  a blacktip or spinner shark",
2001,Unprovoked,usa,Surfing,M,N,"blacktip shark,  to  ",blacktip shark
2001,Unprovoked,bahamas,Spearfishing,M,N,m [] bull shark,bull shark
2001,Unprovoked,thailand,Fell off banana boat,M,N,m [] shark,
2001,Unprovoked,usa,Unknown,F,N,unknown,
2001,Unprovoked,bahamas,Swimming,M,N,unknown,
2001,Boat,italy,Fishing,Unknown,N,unknown,
2001,Unprovoked,usa,Unknown,F,N,unknown,
2001,Unprovoked,usa,Unknown,M,N,unknown,
2001,Unprovoked,usa,Unknown,F,N,nurse shark,nurse shark
2001,Boat,usa,Fishing,Unknown,N,"mako shark,  ",mako shark
2001,Unprovoked,usa,Surfing,M,N,unknown,
2001,Unprovoked,usa,Boogie boarding,M,N,m  [] shark,
2001,Unprovoked,mexico,Surfing,M,N,unknown,
2001,Unprovoked,usa,Swimming,M,N,"bull shark, m [] ",bull shark
2001,Unprovoked,usa,Unknown,Unknown,N,unknown,
2001,Unprovoked,usa,Floating face-down in knee-deep water,M,N,unknown,
2001,Unprovoked,usa,Swimming,M,N,m [] shark,
2001,Provoked,usa,Spearfishing,M,N,"white shark, m to m [ to ] ",white shark
2001,Invalid,australia,Hiking on the beach,M,Unknown,shark involvement prior to death was not confirmed,
2001,Unprovoked,usa,Wading,F,N, shark,
2001,Unprovoked,usa,Unknown,M,N,unknown,
2001,Unprovoked,usa,Swimming,M,N,m to m [ to ] shark,
2001,Unprovoked,usa,Swimming,M,N,unknown,
2001,Provoked,philippines,Shark fishing,M,N,unknown,
2001,Invalid,madagascar,Unknown,M,Unknown,shark involvement prior to death was not confirmed,
2001,Unprovoked,south africa,Surfing,M,N,"white shark, m to m [ to ] ",white shark
2001,Unprovoked,australia,Surfing,M,N,unknown,
2001,Unprovoked,usa,Surfing,M,N,m to m [ to ] shark,
2001,Unprovoked,fiji,"Spearfishing, carrying his catch",M,Y,unknown,
2001,Unprovoked,usa,Boogie boarding,M,N,unknown,
2001,Unprovoked,usa,Surfing,M,N,unknown,
2001,Unprovoked,usa,Surfing,M,N,possibly a juvenile blacktip or spinner shark,
2001,Unprovoked,usa,Unknown,M,N,unknown,
2001,Unprovoked,usa,Surfing,M,N,unknown,
2001,Unprovoked,usa,Surfing,M,N,possibly a juvenile blacktip or spinner shark,
2001,Unprovoked,usa,Body boarding,M,N,possibly a juvenile blacktip or spinner shark,
2001,Unprovoked,usa,Surfing,M,N,possibly a m [] blacktip or spinner shark,
2001,Unprovoked,usa,Surfing,M,N,possibly a juvenile blacktip or spinner shark,
2001,Unprovoked,usa,Surfing,M,N,unknown,
2001,Unprovoked,usa,Surfing,M,N,"m shark, possibly whitetip reef shark",reef shark
2001,Unprovoked,usa,Surfing,Unknown,N,possibly a juvenile blacktip or spinner shark,
2001,Unprovoked,south africa,Surfing,M,N,"white shark, m [] ",white shark
2001,Provoked,australia,Snorkeling,M,N,wobbegong shark,wobbegong shark
2001,Unprovoked,usa,Standing alongside surfboard,M,N,"""small shark""",
2001,Unprovoked,brazil,Batin,F,N,unknown,
2001,Unprovoked,australia,Surfing,M,N,bronze whaler shark,
2001,Unprovoked,usa,Body-boarding,M,N,unknown,
2001,Unprovoked,usa,Surfing,M,N,"spinner shark, m to m [ to ] ",
2001,Invalid,brazil,Attempting to catch a crocodile,M,Unknown,shark involvement not confirmed,
2001,Unprovoked,brazil,Swimming,M,Y,unknown,
2001,Sea Disaster,caribbean sea,Sinking of the 40' Esperanza off St. Maartin with 36 refugees on board,Unknown,Y,"tiger shark,  ",tiger shark
2001,Boat,australia,Fishing for whiting,Unknown,N,"white shark, m [] ",white shark
2001,Invalid,malaysia,Unknown,F,Unknown,shark involvement prior to death was not confirmed,
2001,Unprovoked,australia,Surfing,M,N,"bronze whaler shark, m []  k",
2001,Boat,australia,Kayaking,M,N,m shark,
2001,Unprovoked,cuba,Swimming,F,N,m [] shark,
2001,Boat,australia,Fishing,Unknown,N,"white shark, m [] ",white shark
2001,Unprovoked,usa,Surfing,M,N,"m to m [ to ] ""black finned shark""",
2001,Boat,new zealand,Kayaking,M,N,white shark,white shark
2000,Unprovoked,australia,Scuba diving,M,N,unknown,
2000,Unprovoked,fiji,Swimming back from anchored sailboat,M,Y,m [] shark,
2000,Boat,australia,Fishing for whiting,Unknown,N,"white shark, m [] ",white shark
2000,Unprovoked,canada,Diving for sea urchins,M,N,"porbeagle shark, m []rk",
2000,Unprovoked,australia,Spearfishing,M,N,"bronze whaler shark, m [] ",
2000,Unprovoked,new zealand,Surfing,F,Y,unknown,
2000,Unprovoked,australia,Diving (shell maintenance),M,N,"tiger shark, m ",tiger shark
2000,Invalid,australia,Shipwrecked,M,Unknown,shark involvement not confirmed,
2000,Unprovoked,usa,Swimming,M,N,m to m [ to ] shark,
2000,Invalid,usa,Walking,F,Unknown,invalid,
2000,Unprovoked,australia,Swimming,M,N,"white shark, m [] ",white shark
2000,Unprovoked,australia,Swimming,M,Y,"white shark, m [] ",white shark
2000,Unprovoked,usa,Surfing,M,N,"white shark, m to m [ to ] ",white shark
2000,Boat,australia,Fishing ,Unknown,N,white shark,white shark
2000,Unprovoked,usa,Surfing,M,N,unknown,
2000,Unprovoked,usa,Swimming / snorkeling,F,N,"tiger shark, m to m [ to ] ",tiger shark
2000,Unprovoked,usa,Swimming,M,N,unknown,
2000,Unprovoked,usa,Surfing,M,N,to m [ to ] shark,
2000,Unprovoked,usa,Surfing,M,N,"blacktip shark,  ",blacktip shark
2000,Unprovoked,usa,Body surfing,M,N,unknown,
2000,Unprovoked,usa,Surfing,M,N,unknown,
2000,Unprovoked,usa,Sitting on surfboard,M,N,"white shark, m []",white shark
2000,Unprovoked,australia,Surfing,M,Y,white shark,white shark
2000,Unprovoked,australia,Surfing,M,Y,"white shark, m to m [ to ] ",white shark
2000,Provoked,australia,Fell onto dead shark,M,N,kg [lb] dead blue shark,blue shark
2000,Unprovoked,okinawa,Surfing,M,Y,"white shark, m ",white shark
2000,Unprovoked,usa,Unknown,Unknown,N,unknown,
2000,Unprovoked,usa,Standing / surfing,M,N,unknown,
2000,Unprovoked,usa,Surfing,F,N,unknown,
2000,Unprovoked,usa,Swimming / Body surfing,M,N,cm to cm [ to ] shark,
2000,Unprovoked,usa,Swimming,M,N,unknown,
2000,Unprovoked,south africa,Free diving,M,N,"white shark, m []  male ",white shark
2000,Unprovoked,tanzania,Swimming,M,Y,thought to involve a zambesi shark,
2000,Unprovoked,usa,Wading,M,N,m [] shark,
2000,Unprovoked,reunion,Surfing,M,N,"tiger shark, m [] ",tiger shark
2000,Unprovoked,tanzania,Swimming,Unknown,Y,thought to involve a zambesi shark,
2000,Unprovoked,usa,Swimming,M,N,a  shark was seen in the area by witnesses,
2000,Unprovoked,usa,Jumped into the water,M,Y,"thought to involve a m [], lb bull shark",bull shark
2000,Provoked,usa,Conducting research,M,N,salmon shark,
2000,Unprovoked,usa,Swimming out to porpoises ,M,N,unknown,
2000,Unprovoked,usa,"Windsurfing, but sitting on his board",M,N,"tiger shark, m to m [ to ]  ",tiger shark
2000,Unprovoked,usa,Surfing / Wading,M,N,juvenile shark,
2000,Unprovoked,usa,Standing,F,N,"blacktip shark, m to m [ to ] ",blacktip shark
2000,Invalid,usa,Swimming ,M,Unknown,shark involvement  not confirmed,
2000,Invalid,usa,Attempting to illegally enter the USA,M,Unknown,shark involvement prior to death was not confirmed,
2000,Unprovoked,tanzania,Swimming,Unknown,Y,thought to involve a zambesi shark,
2000,Unprovoked,usa,Unknown,M,N,unknown,
2000,Unprovoked,usa,Snorkeling,F,N,"nurse shark, m []",nurse shark
2000,Unprovoked,usa,Surfing,M,N,unknown,
2000,Unprovoked,usa,Surfing,M,N,m [] grey-colored shark,
2000,Unprovoked,south africa,Surfing,M,N,unknown,
2000,Unprovoked,south africa,Surfing,M,N,unknown,
2000,Unprovoked,south africa,Surfing,M,N,unknown,
2000,Unprovoked,tonga,Scuba diving,M,N,"grey reef shark, m [] ",reef shark
